id,language,split,task,sentence_a,sentence_b,label,reviewer,judged_label,fluent,comment
6a3066489ab317df006bbde255862250f7b4a9c41b5da0bb33200fec327eada9:1:ko,ko,train,negation,작은 검은 사자가 어린 초록색 쥐를 본다는 것과 어린 초록색 쥐가 작은 검은 사자를 보지 않는다는 것이 모두 사실이다.,어린 초록색 쥐를 작은 검은 사자가 본다는 것과 작은 검은 사자를 어린 초록색 쥐가 보지 않는다는 것이 모두 사실이다.,1,reviewer_2,,,
8779b1cce81595fb0b3d7a12b90639a9fd5dc47d5c2f83cef8509452ccada5a8:0:ko,ko,train,space,늙은 빨간 사자는 큰 파란 사자의 위에 있다는 것과 큰 검은 사자는 작은 빨간 곰의 아래에 있다는 것이 모두 사실이다.,큰 파란 사자는 늙은 빨간 사자의 위에 있다는 것과 작은 빨간 곰은 큰 검은 사자의 아래에 있다는 것이 모두 사실이다.,0,reviewer_1,,,
8779b1cce81595fb0b3d7a12b90639a9fd5dc47d5c2f83cef8509452ccada5a8:0:ko,ko,train,space,늙은 빨간 사자는 큰 파란 사자의 위에 있다는 것과 큰 검은 사자는 작은 빨간 곰의 아래에 있다는 것이 모두 사실이다.,큰 파란 사자는 늙은 빨간 사자의 위에 있다는 것과 작은 빨간 곰은 큰 검은 사자의 아래에 있다는 것이 모두 사실이다.,0,reviewer_2,,,
e36803008d0257378adffcfac25608989b0734abf6731dc83ba33a404007eba9:1:ko,ko,train,space,늙은 검은 여우는 늙은 하얀 소의 앞에 있다는 것과 늙은 파란 곰은 늙은 검은 토끼의 뒤에 있다는 것이 모두 사실이다.,늙은 하얀 소는 늙은 검은 여우의 뒤에 있다는 것과 늙은 검은 토끼는 늙은 파란 곰의 앞에 있다는 것이 모두 사실이다.,1,reviewer_1,,,
e36803008d0257378adffcfac25608989b0734abf6731dc83ba33a404007eba9:1:ko,ko,train,space,늙은 검은 여우는 늙은 하얀 소의 앞에 있다는 것과 늙은 파란 곰은 늙은 검은 토끼의 뒤에 있다는 것이 모두 사실이다.,늙은 하얀 소는 늙은 검은 여우의 뒤에 있다는 것과 늙은 검은 토끼는 늙은 파란 곰의 앞에 있다는 것이 모두 사실이다.,1,reviewer_2,,,
0587ea68af1863c8686afe75d8914b6fc698b9797987f83448c223c51b7ab885:0:ko,ko,train,quantity,어린 하얀 토끼 다섯 마리와 큰 하얀 닭 일곱 마리가 있다.,큰 하얀 닭 다섯 마리와 어린 하얀 토끼 일곱 마리가 있다.,0,reviewer_1,,,
0587ea68af1863c8686afe75d8914b6fc698b9797987f83448c223c51b7ab885:0:ko,ko,train,quantity,어린 하얀 토끼 다섯 마리와 큰 하얀 닭 일곱 마리가 있다.,큰 하얀 닭 다섯 마리와 어린 하얀 토끼 일곱 마리가 있다.,0,reviewer_2,,,
e86aed18c310b8e6e91d57f0366873a990f6a42c6795a331f27e7e6b1ca64041:1:ko,ko,train,quantity,어린 노란 소 여덟 마리와 어린 파란 오리 두 마리가 있다.,어린 파란 오리 두 마리와 어린 노란 소 여덟 마리가 있다.,1,reviewer_1,,,
e86aed18c310b8e6e91d57f0366873a990f6a42c6795a331f27e7e6b1ca64041:1:ko,ko,train,quantity,어린 노란 소 여덟 마리와 어린 파란 오리 두 마리가 있다.,어린 파란 오리 두 마리와 어린 노란 소 여덟 마리가 있다.,1,reviewer_2,,,
90f5e7d90cfd79578258dbb41230ac14c23b2c81222a896e5078fe67a4b20802:0:ko,ko,dev_a,roles,큰 빨간 쥐가 큰 초록색 양을 맞이한다는 것과 큰 초록색 양이 큰 빨간 쥐를 뒤따른다는 것이 모두 사실이다.,큰 초록색 양을 큰 빨간 쥐가 뒤따른다는 것과 큰 빨간 쥐를 큰 초록색 양이 맞이한다는 것이 모두 사실이다.,0,reviewer_1,,,
90f5e7d90cfd79578258dbb41230ac14c23b2c81222a896e5078fe67a4b20802:0:ko,ko,dev_a,roles,큰 빨간 쥐가 큰 초록색 양을 맞이한다는 것과 큰 초록색 양이 큰 빨간 쥐를 뒤따른다는 것이 모두 사실이다.,큰 초록색 양을 큰 빨간 쥐가 뒤따른다는 것과 큰 빨간 쥐를 큰 초록색 양이 맞이한다는 것이 모두 사실이다.,0,reviewer_2,,,
b7fc429923a022ef5bdf19590c3e9b2dc625194e88eae68b9fbe5180aa092de9:1:ko,ko,dev_a,roles,늙은 파란 쥐가 늙은 노란 쥐를 뒤따른다는 것과 늙은 노란 쥐가 늙은 파란 쥐를 맞이한다는 것이 모두 사실이다.,늙은 노란 쥐를 늙은 파란 쥐가 뒤따른다는 것과 늙은 파란 쥐를 늙은 노란 쥐가 맞이한다는 것이 모두 사실이다.,1,reviewer_1,,,
b7fc429923a022ef5bdf19590c3e9b2dc625194e88eae68b9fbe5180aa092de9:1:ko,ko,dev_a,roles,늙은 파란 쥐가 늙은 노란 쥐를 뒤따른다는 것과 늙은 노란 쥐가 늙은 파란 쥐를 맞이한다는 것이 모두 사실이다.,늙은 노란 쥐를 늙은 파란 쥐가 뒤따른다는 것과 늙은 파란 쥐를 늙은 노란 쥐가 맞이한다는 것이 모두 사실이다.,1,reviewer_2,,,
fdb73c51a4aecb272033be339774709af1b493338024909eb8e7081cde913105:0:ko,ko,dev_a,negation,늙은 검은 양이 큰 파란 여우를 맞이한다는 것과 큰 파란 여우가 늙은 검은 양을 맞이하지 않는다는 것이 모두 사실이다.,큰 파란 여우를 늙은 검은 양이 맞이하지 않는다는 것과 늙은 검은 양을 큰 파란 여우가 맞이한다는 것이 모두 사실이다.,0,reviewer_1,,,
fdb73c51a4aecb272033be339774709af1b493338024909eb8e7081cde913105:0:ko,ko,dev_a,negation,늙은 검은 양이 큰 파란 여우를 맞이한다는 것과 큰 파란 여우가 늙은 검은 양을 맞이하지 않는다는 것이 모두 사실이다.,큰 파란 여우를 늙은 검은 양이 맞이하지 않는다는 것과 늙은 검은 양을 큰 파란 여우가 맞이한다는 것이 모두 사실이다.,0,reviewer_2,,,
af1c911d1f0c6f13c102a2b60c82ad8ee28e4672b5d65f632e33988f86094318:1:ko,ko,dev_a,negation,작은 파란 쥐가 어린 빨간 곰을 본다는 것과 어린 빨간 곰이 작은 파란 쥐를 보지 않는다는 것이 모두 사실이다.,어린 빨간 곰을 작은 파란 쥐가 본다는 것과 작은 파란 쥐를 어린 빨간 곰이 보지 않는다는 것이 모두 사실이다.,1,reviewer_1,,,
af1c911d1f0c6f13c102a2b60c82ad8ee28e4672b5d65f632e33988f86094318:1:ko,ko,dev_a,negation,작은 파란 쥐가 어린 빨간 곰을 본다는 것과 어린 빨간 곰이 작은 파란 쥐를 보지 않는다는 것이 모두 사실이다.,어린 빨간 곰을 작은 파란 쥐가 본다는 것과 작은 파란 쥐를 어린 빨간 곰이 보지 않는다는 것이 모두 사실이다.,1,reviewer_2,,,
302cd8816d1d355b5fdeee4ccac3898cb318e5ff45f1e5ee4393663bfe12542a:0:ko,ko,dev_a,space,작은 하얀 쥐는 큰 노란 곰의 앞에 있다는 것과 작은 파란 고양이는 늙은 초록색 개의 뒤에 있다는 것이 모두 사실이다.,큰 노란 곰은 작은 하얀 쥐의 앞에 있다는 것과 늙은 초록색 개는 작은 파란 고양이의 뒤에 있다는 것이 모두 사실이다.,0,reviewer_1,,,
302cd8816d1d355b5fdeee4ccac3898cb318e5ff45f1e5ee4393663bfe12542a:0:ko,ko,dev_a,space,작은 하얀 쥐는 큰 노란 곰의 앞에 있다는 것과 작은 파란 고양이는 늙은 초록색 개의 뒤에 있다는 것이 모두 사실이다.,큰 노란 곰은 작은 하얀 쥐의 앞에 있다는 것과 늙은 초록색 개는 작은 파란 고양이의 뒤에 있다는 것이 모두 사실이다.,0,reviewer_2,,,
1ba811fd972e3e7836c4befb34e2f45619e997fbc045849e4edfde9b2a656a71:1:ko,ko,dev_a,space,늙은 검은 쥐는 작은 하얀 닭의 앞에 있다는 것과 작은 빨간 말은 큰 노란 양의 뒤에 있다는 것이 모두 사실이다.,작은 하얀 닭은 늙은 검은 쥐의 뒤에 있다는 것과 큰 노란 양은 작은 빨간 말의 앞에 있다는 것이 모두 사실이다.,1,reviewer_1,,,
1ba811fd972e3e7836c4befb34e2f45619e997fbc045849e4edfde9b2a656a71:1:ko,ko,dev_a,space,늙은 검은 쥐는 작은 하얀 닭의 앞에 있다는 것과 작은 빨간 말은 큰 노란 양의 뒤에 있다는 것이 모두 사실이다.,작은 하얀 닭은 늙은 검은 쥐의 뒤에 있다는 것과 큰 노란 양은 작은 빨간 말의 앞에 있다는 것이 모두 사실이다.,1,reviewer_2,,,
c8d3a639af8dc247cdf63d3a1c6d692b528b293d8f4d06f4063652e3efed0676:0:ko,ko,dev_a,quantity,늙은 파란 양 네 마리와 작은 빨간 소 다섯 마리가 있다.,작은 빨간 소 네 마리와 늙은 파란 양 다섯 마리가 있다.,0,reviewer_1,,,
c8d3a639af8dc247cdf63d3a1c6d692b528b293d8f4d06f4063652e3efed0676:0:ko,ko,dev_a,quantity,늙은 파란 양 네 마리와 작은 빨간 소 다섯 마리가 있다.,작은 빨간 소 네 마리와 늙은 파란 양 다섯 마리가 있다.,0,reviewer_2,,,
b015cd7188f7a1e99e8676e8bcba8a28f944b7fe5f1fd38fd1883277d7d7a246:1:ko,ko,dev_a,quantity,어린 검은 곰 여섯 마리와 작은 검은 쥐 일곱 마리가 있다.,작은 검은 쥐 일곱 마리와 어린 검은 곰 여섯 마리가 있다.,1,reviewer_1,,,
b015cd7188f7a1e99e8676e8bcba8a28f944b7fe5f1fd38fd1883277d7d7a246:1:ko,ko,dev_a,quantity,어린 검은 곰 여섯 마리와 작은 검은 쥐 일곱 마리가 있다.,작은 검은 쥐 일곱 마리와 어린 검은 곰 여섯 마리가 있다.,1,reviewer_2,,,
97b752ae0c97f8ed3e388d0808d3a69b034c9575fe2ea9965e79894a49f3e4b2:0:ko,ko,dev_b,roles,큰 빨간 토끼가 어린 노란 개를 본다는 것과 어린 노란 개가 큰 빨간 토끼를 뒤따른다는 것이 모두 사실이다.,어린 노란 개를 큰 빨간 토끼가 뒤따른다는 것과 큰 빨간 토끼를 어린 노란 개가 본다는 것이 모두 사실이다.,0,reviewer_1,,,
97b752ae0c97f8ed3e388d0808d3a69b034c9575fe2ea9965e79894a49f3e4b2:0:ko,ko,dev_b,roles,큰 빨간 토끼가 어린 노란 개를 본다는 것과 어린 노란 개가 큰 빨간 토끼를 뒤따른다는 것이 모두 사실이다.,어린 노란 개를 큰 빨간 토끼가 뒤따른다는 것과 큰 빨간 토끼를 어린 노란 개가 본다는 것이 모두 사실이다.,0,reviewer_2,,,
a3f9438eb0035fecb9e2c744b626cec16f2ed71055ed904d2b9130858a135ac5:1:ko,ko,dev_b,roles,큰 파란 오리가 작은 초록색 쥐를 본다는 것과 작은 초록색 쥐가 큰 파란 오리를 뒤따른다는 것이 모두 사실이다.,작은 초록색 쥐를 큰 파란 오리가 본다는 것과 큰 파란 오리를 작은 초록색 쥐가 뒤따른다는 것이 모두 사실이다.,1,reviewer_1,,,
a3f9438eb0035fecb9e2c744b626cec16f2ed71055ed904d2b9130858a135ac5:1:ko,ko,dev_b,roles,큰 파란 오리가 작은 초록색 쥐를 본다는 것과 작은 초록색 쥐가 큰 파란 오리를 뒤따른다는 것이 모두 사실이다.,작은 초록색 쥐를 큰 파란 오리가 본다는 것과 큰 파란 오리를 작은 초록색 쥐가 뒤따른다는 것이 모두 사실이다.,1,reviewer_2,,,
650bd3ee4208490ea5d8eb85de19b30c01d4af6bce2e136adc88c65642a6e2ad:0:ko,ko,dev_b,negation,작은 초록색 말이 어린 검은 곰을 본다는 것과 어린 검은 곰이 작은 초록색 말을 보지 않는다는 것이 모두 사실이다.,어린 검은 곰을 작은 초록색 말이 보지 않는다는 것과 작은 초록색 말을 어린 검은 곰이 본다는 것이 모두 사실이다.,0,reviewer_1,,,
650bd3ee4208490ea5d8eb85de19b30c01d4af6bce2e136adc88c65642a6e2ad:0:ko,ko,dev_b,negation,작은 초록색 말이 어린 검은 곰을 본다는 것과 어린 검은 곰이 작은 초록색 말을 보지 않는다는 것이 모두 사실이다.,어린 검은 곰을 작은 초록색 말이 보지 않는다는 것과 작은 초록색 말을 어린 검은 곰이 본다는 것이 모두 사실이다.,0,reviewer_2,,,
4845630e1f49af068b0a2736cba247ea927855c5591f1b97e75f7c80b2009125:1:ko,ko,dev_b,negation,큰 노란 양이 어린 파란 토끼를 보지 않는다는 것과 어린 파란 토끼가 큰 노란 양을 본다는 것이 모두 사실이다.,어린 파란 토끼를 큰 노란 양이 보지 않는다는 것과 큰 노란 양을 어린 파란 토끼가 본다는 것이 모두 사실이다.,1,reviewer_1,,,
4845630e1f49af068b0a2736cba247ea927855c5591f1b97e75f7c80b2009125:1:ko,ko,dev_b,negation,큰 노란 양이 어린 파란 토끼를 보지 않는다는 것과 어린 파란 토끼가 큰 노란 양을 본다는 것이 모두 사실이다.,어린 파란 토끼를 큰 노란 양이 보지 않는다는 것과 큰 노란 양을 어린 파란 토끼가 본다는 것이 모두 사실이다.,1,reviewer_2,,,
fe53aaf2b8b9d83fffc35eef3a989668815f5ccaba0d24e811d11f9c15382dda:0:ko,ko,dev_b,space,늙은 파란 개는 작은 빨간 소의 아래에 있다는 것과 늙은 파란 여우는 어린 빨간 여우의 위에 있다는 것이 모두 사실이다.,작은 빨간 소는 늙은 파란 개의 아래에 있다는 것과 어린 빨간 여우는 늙은 파란 여우의 위에 있다는 것이 모두 사실이다.,0,reviewer_1,,,
fe53aaf2b8b9d83fffc35eef3a989668815f5ccaba0d24e811d11f9c15382dda:0:ko,ko,dev_b,space,늙은 파란 개는 작은 빨간 소의 아래에 있다는 것과 늙은 파란 여우는 어린 빨간 여우의 위에 있다는 것이 모두 사실이다.,작은 빨간 소는 늙은 파란 개의 아래에 있다는 것과 어린 빨간 여우는 늙은 파란 여우의 위에 있다는 것이 모두 사실이다.,0,reviewer_2,,,
cbc41a6616459abdae81ba1a07a3ca3eac5bc59d1a6794f59788eb6ffa8030df:1:ko,ko,dev_b,space,작은 검은 곰은 늙은 하얀 양의 왼쪽에 있다는 것과 작은 파란 곰은 큰 파란 양의 오른쪽에 있다는 것이 모두 사실이다.,늙은 하얀 양은 작은 검은 곰의 오른쪽에 있다는 것과 큰 파란 양은 작은 파란 곰의 왼쪽에 있다는 것이 모두 사실이다.,1,reviewer_1,,,
cbc41a6616459abdae81ba1a07a3ca3eac5bc59d1a6794f59788eb6ffa8030df:1:ko,ko,dev_b,space,작은 검은 곰은 늙은 하얀 양의 왼쪽에 있다는 것과 작은 파란 곰은 큰 파란 양의 오른쪽에 있다는 것이 모두 사실이다.,늙은 하얀 양은 작은 검은 곰의 오른쪽에 있다는 것과 큰 파란 양은 작은 파란 곰의 왼쪽에 있다는 것이 모두 사실이다.,1,reviewer_2,,,
ddec69f6ff40fcf7217c8a4b88ea5fa7d14da26031851a6d8fe1987a3c3358ea:0:ko,ko,dev_b,quantity,작은 노란 개 두 마리와 어린 검은 양 네 마리가 있다.,어린 검은 양 두 마리와 작은 노란 개 네 마리가 있다.,0,reviewer_1,,,
ddec69f6ff40fcf7217c8a4b88ea5fa7d14da26031851a6d8fe1987a3c3358ea:0:ko,ko,dev_b,quantity,작은 노란 개 두 마리와 어린 검은 양 네 마리가 있다.,어린 검은 양 두 마리와 작은 노란 개 네 마리가 있다.,0,reviewer_2,,,
4c1d4b1274e9c719459f977fe1c11c372e471ddd24acc4bfeee3d007eacb6148:1:ko,ko,dev_b,quantity,큰 초록색 소 여덟 마리와 큰 하얀 고양이 두 마리가 있다.,큰 하얀 고양이 두 마리와 큰 초록색 소 여덟 마리가 있다.,1,reviewer_1,,,
4c1d4b1274e9c719459f977fe1c11c372e471ddd24acc4bfeee3d007eacb6148:1:ko,ko,dev_b,quantity,큰 초록색 소 여덟 마리와 큰 하얀 고양이 두 마리가 있다.,큰 하얀 고양이 두 마리와 큰 초록색 소 여덟 마리가 있다.,1,reviewer_2,,,
d36822df445c7f4241a08edd2a8bdc2481af017d278188774c930765a729a0f2:0:ko,ko,test,roles,작은 초록색 말이 큰 초록색 토끼를 본다는 것과 큰 초록색 토끼가 작은 초록색 말을 뒤따른다는 것이 모두 사실이다.,큰 초록색 토끼를 작은 초록색 말이 뒤따른다는 것과 작은 초록색 말을 큰 초록색 토끼가 본다는 것이 모두 사실이다.,0,reviewer_1,,,
d36822df445c7f4241a08edd2a8bdc2481af017d278188774c930765a729a0f2:0:ko,ko,test,roles,작은 초록색 말이 큰 초록색 토끼를 본다는 것과 큰 초록색 토끼가 작은 초록색 말을 뒤따른다는 것이 모두 사실이다.,큰 초록색 토끼를 작은 초록색 말이 뒤따른다는 것과 작은 초록색 말을 큰 초록색 토끼가 본다는 것이 모두 사실이다.,0,reviewer_2,,,
f4121e639aa9a42de4962835df12deacb7bb74e3a75104eb5effd55ad4ca0f92:1:ko,ko,test,roles,어린 빨간 사자가 늙은 파란 쥐를 맞이한다는 것과 늙은 파란 쥐가 어린 빨간 사자를 뒤따른다는 것이 모두 사실이다.,늙은 파란 쥐를 어린 빨간 사자가 맞이한다는 것과 어린 빨간 사자를 늙은 파란 쥐가 뒤따른다는 것이 모두 사실이다.,1,reviewer_1,,,
f4121e639aa9a42de4962835df12deacb7bb74e3a75104eb5effd55ad4ca0f92:1:ko,ko,test,roles,어린 빨간 사자가 늙은 파란 쥐를 맞이한다는 것과 늙은 파란 쥐가 어린 빨간 사자를 뒤따른다는 것이 모두 사실이다.,늙은 파란 쥐를 어린 빨간 사자가 맞이한다는 것과 어린 빨간 사자를 늙은 파란 쥐가 뒤따른다는 것이 모두 사실이다.,1,reviewer_2,,,
febc2887f0a6caa49a1430c6e856d46efc1d1b4d49c35e96e52ace008583b187:0:ko,ko,test,negation,늙은 초록색 말이 늙은 검은 토끼를 뒤따르지 않는다는 것과 늙은 검은 토끼가 늙은 초록색 말을 뒤따른다는 것이 모두 사실이다.,늙은 검은 토끼를 늙은 초록색 말이 뒤따른다는 것과 늙은 초록색 말을 늙은 검은 토끼가 뒤따르지 않는다는 것이 모두 사실이다.,0,reviewer_1,,,
febc2887f0a6caa49a1430c6e856d46efc1d1b4d49c35e96e52ace008583b187:0:ko,ko,test,negation,늙은 초록색 말이 늙은 검은 토끼를 뒤따르지 않는다는 것과 늙은 검은 토끼가 늙은 초록색 말을 뒤따른다는 것이 모두 사실이다.,늙은 검은 토끼를 늙은 초록색 말이 뒤따른다는 것과 늙은 초록색 말을 늙은 검은 토끼가 뒤따르지 않는다는 것이 모두 사실이다.,0,reviewer_2,,,
f41f50c3e7da267d329bee98ab9021d3d8e66371081984e15e6bf434ac697628:1:ko,ko,test,negation,작은 하얀 사자가 작은 초록색 소를 보지 않는다는 것과 작은 초록색 소가 작은 하얀 사자를 본다는 것이 모두 사실이다.,작은 초록색 소를 작은 하얀 사자가 보지 않는다는 것과 작은 하얀 사자를 작은 초록색 소가 본다는 것이 모두 사실이다.,1,reviewer_1,,,
f41f50c3e7da267d329bee98ab9021d3d8e66371081984e15e6bf434ac697628:1:ko,ko,test,negation,작은 하얀 사자가 작은 초록색 소를 보지 않는다는 것과 작은 초록색 소가 작은 하얀 사자를 본다는 것이 모두 사실이다.,작은 초록색 소를 작은 하얀 사자가 보지 않는다는 것과 작은 하얀 사자를 작은 초록색 소가 본다는 것이 모두 사실이다.,1,reviewer_2,,,
a06a5b17c857dc4329f989c30e1f1fb85ebc9ba239b44a61581e8542536184d0:0:ko,ko,test,space,큰 초록색 토끼는 어린 노란 말의 앞에 있다는 것과 어린 하얀 여우는 큰 초록색 개의 뒤에 있다는 것이 모두 사실이다.,어린 노란 말은 큰 초록색 토끼의 앞에 있다는 것과 큰 초록색 개는 어린 하얀 여우의 뒤에 있다는 것이 모두 사실이다.,0,reviewer_1,,,
a06a5b17c857dc4329f989c30e1f1fb85ebc9ba239b44a61581e8542536184d0:0:ko,ko,test,space,큰 초록색 토끼는 어린 노란 말의 앞에 있다는 것과 어린 하얀 여우는 큰 초록색 개의 뒤에 있다는 것이 모두 사실이다.,어린 노란 말은 큰 초록색 토끼의 앞에 있다는 것과 큰 초록색 개는 어린 하얀 여우의 뒤에 있다는 것이 모두 사실이다.,0,reviewer_2,,,
b27e270b1f142b74c492a9df41a8473769e74abbedd4c19b40e547ed0498ca9d:1:ko,ko,test,space,큰 초록색 여우는 큰 검은 쥐의 앞에 있다는 것과 작은 하얀 닭은 어린 검은 소의 뒤에 있다는 것이 모두 사실이다.,큰 검은 쥐는 큰 초록색 여우의 뒤에 있다는 것과 어린 검은 소는 작은 하얀 닭의 앞에 있다는 것이 모두 사실이다.,1,reviewer_1,,,
b27e270b1f142b74c492a9df41a8473769e74abbedd4c19b40e547ed0498ca9d:1:ko,ko,test,space,큰 초록색 여우는 큰 검은 쥐의 앞에 있다는 것과 작은 하얀 닭은 어린 검은 소의 뒤에 있다는 것이 모두 사실이다.,큰 검은 쥐는 큰 초록색 여우의 뒤에 있다는 것과 어린 검은 소는 작은 하얀 닭의 앞에 있다는 것이 모두 사실이다.,1,reviewer_2,,,
dd831f8fafdae55cd17e5a54d86e9b4409178f46c5cc6008328248be30b9a71e:0:ko,ko,test,quantity,늙은 검은 오리 두 마리와 어린 하얀 닭 일곱 마리가 있다.,어린 하얀 닭 두 마리와 늙은 검은 오리 일곱 마리가 있다.,0,reviewer_1,,,
dd831f8fafdae55cd17e5a54d86e9b4409178f46c5cc6008328248be30b9a71e:0:ko,ko,test,quantity,늙은 검은 오리 두 마리와 어린 하얀 닭 일곱 마리가 있다.,어린 하얀 닭 두 마리와 늙은 검은 오리 일곱 마리가 있다.,0,reviewer_2,,,
89070197aa6d029e5729d6d292fd1bcbf2c5d01eaaeac7966bd9c0316338ab32:1:ko,ko,test,quantity,어린 초록색 곰 네 마리와 어린 하얀 닭 여섯 마리가 있다.,어린 하얀 닭 여섯 마리와 어린 초록색 곰 네 마리가 있다.,1,reviewer_1,,,
89070197aa6d029e5729d6d292fd1bcbf2c5d01eaaeac7966bd9c0316338ab32:1:ko,ko,test,quantity,어린 초록색 곰 네 마리와 어린 하얀 닭 여섯 마리가 있다.,어린 하얀 닭 여섯 마리와 어린 초록색 곰 네 마리가 있다.,1,reviewer_2,,,
cb40d67005e4d5ee8d580333006f52306650bcfcfa28045be96a1319559fb046:0:ko,ko,train,roles,작은 하얀 오리가 작은 파란 고양이를 본다는 것과 작은 파란 고양이가 작은 하얀 오리를 맞이한다는 것이 모두 사실이다.,작은 파란 고양이를 작은 하얀 오리가 맞이한다는 것과 작은 하얀 오리를 작은 파란 고양이가 본다는 것이 모두 사실이다.,0,reviewer_1,,,
cb40d67005e4d5ee8d580333006f52306650bcfcfa28045be96a1319559fb046:0:ko,ko,train,roles,작은 하얀 오리가 작은 파란 고양이를 본다는 것과 작은 파란 고양이가 작은 하얀 오리를 맞이한다는 것이 모두 사실이다.,작은 파란 고양이를 작은 하얀 오리가 맞이한다는 것과 작은 하얀 오리를 작은 파란 고양이가 본다는 것이 모두 사실이다.,0,reviewer_2,,,
7abefa48ed104ba33abf91a4add348cebb297bc236d50d72f1d778aba644671f:1:ko,ko,train,roles,작은 초록색 말이 어린 파란 양을 맞이한다는 것과 어린 파란 양이 작은 초록색 말을 뒤따른다는 것이 모두 사실이다.,어린 파란 양을 작은 초록색 말이 맞이한다는 것과 작은 초록색 말을 어린 파란 양이 뒤따른다는 것이 모두 사실이다.,1,reviewer_1,,,
7abefa48ed104ba33abf91a4add348cebb297bc236d50d72f1d778aba644671f:1:ko,ko,train,roles,작은 초록색 말이 어린 파란 양을 맞이한다는 것과 어린 파란 양이 작은 초록색 말을 뒤따른다는 것이 모두 사실이다.,어린 파란 양을 작은 초록색 말이 맞이한다는 것과 작은 초록색 말을 어린 파란 양이 뒤따른다는 것이 모두 사실이다.,1,reviewer_2,,,
fb8313383f66bbdccf734f9b62a95d75692e973a64f4e0c660668d1e1dad1ce3:0:ko,ko,train,negation,늙은 빨간 토끼가 큰 파란 양을 뒤따른다는 것과 큰 파란 양이 늙은 빨간 토끼를 뒤따르지 않는다는 것이 모두 사실이다.,큰 파란 양을 늙은 빨간 토끼가 뒤따르지 않는다는 것과 늙은 빨간 토끼를 큰 파란 양이 뒤따른다는 것이 모두 사실이다.,0,reviewer_1,,,
fb8313383f66bbdccf734f9b62a95d75692e973a64f4e0c660668d1e1dad1ce3:0:ko,ko,train,negation,늙은 빨간 토끼가 큰 파란 양을 뒤따른다는 것과 큰 파란 양이 늙은 빨간 토끼를 뒤따르지 않는다는 것이 모두 사실이다.,큰 파란 양을 늙은 빨간 토끼가 뒤따르지 않는다는 것과 늙은 빨간 토끼를 큰 파란 양이 뒤따른다는 것이 모두 사실이다.,0,reviewer_2,,,
479499bc09e0657b2d9b550998b2c318480206f969c9a09322bfa1a9efd74955:1:ko,ko,train,negation,어린 하얀 개가 늙은 빨간 사자를 뒤따른다는 것과 늙은 빨간 사자가 어린 하얀 개를 뒤따르지 않는다는 것이 모두 사실이다.,늙은 빨간 사자를 어린 하얀 개가 뒤따른다는 것과 어린 하얀 개를 늙은 빨간 사자가 뒤따르지 않는다는 것이 모두 사실이다.,1,reviewer_1,,,
479499bc09e0657b2d9b550998b2c318480206f969c9a09322bfa1a9efd74955:1:ko,ko,train,negation,어린 하얀 개가 늙은 빨간 사자를 뒤따른다는 것과 늙은 빨간 사자가 어린 하얀 개를 뒤따르지 않는다는 것이 모두 사실이다.,늙은 빨간 사자를 어린 하얀 개가 뒤따른다는 것과 어린 하얀 개를 늙은 빨간 사자가 뒤따르지 않는다는 것이 모두 사실이다.,1,reviewer_2,,,
a21b7848e1484948670c23b81ba27a3d42954c639fe9ec48be0733205b7f0b78:0:ko,ko,train,space,어린 하얀 양은 늙은 초록색 고양이의 오른쪽에 있다는 것과 작은 하얀 말은 늙은 노란 닭의 왼쪽에 있다는 것이 모두 사실이다.,늙은 초록색 고양이는 어린 하얀 양의 오른쪽에 있다는 것과 늙은 노란 닭은 작은 하얀 말의 왼쪽에 있다는 것이 모두 사실이다.,0,reviewer_1,,,
a21b7848e1484948670c23b81ba27a3d42954c639fe9ec48be0733205b7f0b78:0:ko,ko,train,space,어린 하얀 양은 늙은 초록색 고양이의 오른쪽에 있다는 것과 작은 하얀 말은 늙은 노란 닭의 왼쪽에 있다는 것이 모두 사실이다.,늙은 초록색 고양이는 어린 하얀 양의 오른쪽에 있다는 것과 늙은 노란 닭은 작은 하얀 말의 왼쪽에 있다는 것이 모두 사실이다.,0,reviewer_2,,,
d89b1a44d2b89945954eefa19d523f6b933a4f711edf86a367044d7354d56672:1:ko,ko,train,space,큰 파란 개는 큰 노란 사자의 왼쪽에 있다는 것과 큰 초록색 곰은 어린 검은 닭의 오른쪽에 있다는 것이 모두 사실이다.,큰 노란 사자는 큰 파란 개의 오른쪽에 있다는 것과 어린 검은 닭은 큰 초록색 곰의 왼쪽에 있다는 것이 모두 사실이다.,1,reviewer_1,,,
d89b1a44d2b89945954eefa19d523f6b933a4f711edf86a367044d7354d56672:1:ko,ko,train,space,큰 파란 개는 큰 노란 사자의 왼쪽에 있다는 것과 큰 초록색 곰은 어린 검은 닭의 오른쪽에 있다는 것이 모두 사실이다.,큰 노란 사자는 큰 파란 개의 오른쪽에 있다는 것과 어린 검은 닭은 큰 초록색 곰의 왼쪽에 있다는 것이 모두 사실이다.,1,reviewer_2,,,
a4421f24c84ad5799fcd1bfcc36d8ca1b14d254b52671444b6b9ab4a70d6b69e:0:ko,ko,train,quantity,큰 파란 양 다섯 마리와 늙은 초록색 토끼 두 마리가 있다.,늙은 초록색 토끼 다섯 마리와 큰 파란 양 두 마리가 있다.,0,reviewer_1,,,
