id,language,split,task,sentence_a,sentence_b,label,reviewer,judged_label,fluent,comment
6b8aff7f7aba176216553e33eefbfb8bb784304b540b9b718076b39d25cc527d:0:ko,ko,test,negation,만약 작은 검은 개가 작은 하얀 말을 본다는 것과 작은 하얀 말이 작은 검은 개를 보지 않는다는 것이 모두 사실이라면 종이 울린다.,만약 작은 하얀 말을 작은 검은 개가 보지 않는다는 것과 작은 검은 개를 작은 하얀 말이 본다는 것이 모두 사실이라면 종이 울린다.,0,reviewer_2,,,
b85a852ba47a00ccd9c99c08e7e3c9a8dd6e69abdcbebe2b6c68138f145edf43:1:ko,ko,test,negation,만약 작은 파란 소가 작은 빨간 고양이를 맞이한다는 것과 작은 빨간 고양이가 작은 파란 소를 맞이하지 않는다는 것이 모두 사실이라면 종이 울린다.,만약 작은 빨간 고양이를 작은 파란 소가 맞이한다는 것과 작은 파란 소를 작은 빨간 고양이가 맞이하지 않는다는 것이 모두 사실이라면 종이 울린다.,1,reviewer_1,,,
b85a852ba47a00ccd9c99c08e7e3c9a8dd6e69abdcbebe2b6c68138f145edf43:1:ko,ko,test,negation,만약 작은 파란 소가 작은 빨간 고양이를 맞이한다는 것과 작은 빨간 고양이가 작은 파란 소를 맞이하지 않는다는 것이 모두 사실이라면 종이 울린다.,만약 작은 빨간 고양이를 작은 파란 소가 맞이한다는 것과 작은 파란 소를 작은 빨간 고양이가 맞이하지 않는다는 것이 모두 사실이라면 종이 울린다.,1,reviewer_2,,,
c3cda7cb7a145bbcf1522b8f0a706b2a52518505631501e9006f10885db59060:0:ko,ko,test,space,만약 큰 하얀 고양이는 작은 초록색 닭의 아래에 있다는 것과 작은 노란 양은 늙은 파란 오리의 위에 있다는 것이 모두 사실이라면 종이 울린다.,만약 작은 초록색 닭은 큰 하얀 고양이의 아래에 있다는 것과 늙은 파란 오리는 작은 노란 양의 위에 있다는 것이 모두 사실이라면 종이 울린다.,0,reviewer_1,,,
c3cda7cb7a145bbcf1522b8f0a706b2a52518505631501e9006f10885db59060:0:ko,ko,test,space,만약 큰 하얀 고양이는 작은 초록색 닭의 아래에 있다는 것과 작은 노란 양은 늙은 파란 오리의 위에 있다는 것이 모두 사실이라면 종이 울린다.,만약 작은 초록색 닭은 큰 하얀 고양이의 아래에 있다는 것과 늙은 파란 오리는 작은 노란 양의 위에 있다는 것이 모두 사실이라면 종이 울린다.,0,reviewer_2,,,
a2d5de27056206441f8e876086f201a4aac07e49ce666d8179f0bc0649b3ec45:1:ko,ko,test,space,만약 늙은 파란 토끼는 작은 하얀 고양이의 아래에 있다는 것과 큰 노란 말은 어린 하얀 쥐의 위에 있다는 것이 모두 사실이라면 종이 울린다.,만약 작은 하얀 고양이는 늙은 파란 토끼의 위에 있다는 것과 어린 하얀 쥐는 큰 노란 말의 아래에 있다는 것이 모두 사실이라면 종이 울린다.,1,reviewer_1,,,
a2d5de27056206441f8e876086f201a4aac07e49ce666d8179f0bc0649b3ec45:1:ko,ko,test,space,만약 늙은 파란 토끼는 작은 하얀 고양이의 아래에 있다는 것과 큰 노란 말은 어린 하얀 쥐의 위에 있다는 것이 모두 사실이라면 종이 울린다.,만약 작은 하얀 고양이는 늙은 파란 토끼의 위에 있다는 것과 어린 하얀 쥐는 큰 노란 말의 아래에 있다는 것이 모두 사실이라면 종이 울린다.,1,reviewer_2,,,
a167e77b49eba307e18a5bea528ff454dd4a7e0aa4f54994c532f3c90efcb777:0:ko,ko,test,quantity,만약 늙은 하얀 오리 세 마리와 작은 파란 개 일곱 마리가 있다면 종이 울린다.,만약 작은 파란 개 세 마리와 늙은 하얀 오리 일곱 마리가 있다면 종이 울린다.,0,reviewer_1,,,
a167e77b49eba307e18a5bea528ff454dd4a7e0aa4f54994c532f3c90efcb777:0:ko,ko,test,quantity,만약 늙은 하얀 오리 세 마리와 작은 파란 개 일곱 마리가 있다면 종이 울린다.,만약 작은 파란 개 세 마리와 늙은 하얀 오리 일곱 마리가 있다면 종이 울린다.,0,reviewer_2,,,
1d11795bcd0bae781c503796533725348691adb532d586bacca1a684900f7397:1:ko,ko,test,quantity,만약 어린 파란 소 여섯 마리와 작은 검은 쥐 네 마리가 있다면 종이 울린다.,만약 작은 검은 쥐 네 마리와 어린 파란 소 여섯 마리가 있다면 종이 울린다.,1,reviewer_1,,,
1d11795bcd0bae781c503796533725348691adb532d586bacca1a684900f7397:1:ko,ko,test,quantity,만약 어린 파란 소 여섯 마리와 작은 검은 쥐 네 마리가 있다면 종이 울린다.,만약 작은 검은 쥐 네 마리와 어린 파란 소 여섯 마리가 있다면 종이 울린다.,1,reviewer_2,,,
3f78f4185831becbf5fccf80ef6e4d9edfc3dfe38446c561d6235e57d584ae3c:0:ko,ko,train,roles,어린 검은 여우가 어린 초록색 소를 맞이한다는 것과 어린 초록색 소가 어린 검은 여우를 뒤따른다는 것이 모두 사실이다.,어린 초록색 소를 어린 검은 여우가 뒤따른다는 것과 어린 검은 여우를 어린 초록색 소가 맞이한다는 것이 모두 사실이다.,0,reviewer_1,,,
3f78f4185831becbf5fccf80ef6e4d9edfc3dfe38446c561d6235e57d584ae3c:0:ko,ko,train,roles,어린 검은 여우가 어린 초록색 소를 맞이한다는 것과 어린 초록색 소가 어린 검은 여우를 뒤따른다는 것이 모두 사실이다.,어린 초록색 소를 어린 검은 여우가 뒤따른다는 것과 어린 검은 여우를 어린 초록색 소가 맞이한다는 것이 모두 사실이다.,0,reviewer_2,,,
ed9f0094c7a8ad2da4ec25f76f88372d3a074ae211cf8931181eea2b819db88d:1:ko,ko,train,roles,늙은 빨간 곰이 작은 하얀 오리를 본다는 것과 작은 하얀 오리가 늙은 빨간 곰을 뒤따른다는 것이 모두 사실이다.,작은 하얀 오리를 늙은 빨간 곰이 본다는 것과 늙은 빨간 곰을 작은 하얀 오리가 뒤따른다는 것이 모두 사실이다.,1,reviewer_1,,,
ed9f0094c7a8ad2da4ec25f76f88372d3a074ae211cf8931181eea2b819db88d:1:ko,ko,train,roles,늙은 빨간 곰이 작은 하얀 오리를 본다는 것과 작은 하얀 오리가 늙은 빨간 곰을 뒤따른다는 것이 모두 사실이다.,작은 하얀 오리를 늙은 빨간 곰이 본다는 것과 늙은 빨간 곰을 작은 하얀 오리가 뒤따른다는 것이 모두 사실이다.,1,reviewer_2,,,
948804042ef29e475d15edf5035adda8c9446d3d5cc7206778a1345141d3859f:0:ko,ko,train,negation,작은 검은 여우가 어린 빨간 닭을 본다는 것과 어린 빨간 닭이 작은 검은 여우를 보지 않는다는 것이 모두 사실이다.,어린 빨간 닭을 작은 검은 여우가 보지 않는다는 것과 작은 검은 여우를 어린 빨간 닭이 본다는 것이 모두 사실이다.,0,reviewer_1,,,
948804042ef29e475d15edf5035adda8c9446d3d5cc7206778a1345141d3859f:0:ko,ko,train,negation,작은 검은 여우가 어린 빨간 닭을 본다는 것과 어린 빨간 닭이 작은 검은 여우를 보지 않는다는 것이 모두 사실이다.,어린 빨간 닭을 작은 검은 여우가 보지 않는다는 것과 작은 검은 여우를 어린 빨간 닭이 본다는 것이 모두 사실이다.,0,reviewer_2,,,
3ac947840a5c42e105224b9dcd734539c44dedcaade672b175f8d05cc6004352:1:ko,ko,train,negation,어린 초록색 개가 작은 빨간 소를 뒤따르지 않는다는 것과 작은 빨간 소가 어린 초록색 개를 뒤따른다는 것이 모두 사실이다.,작은 빨간 소를 어린 초록색 개가 뒤따르지 않는다는 것과 어린 초록색 개를 작은 빨간 소가 뒤따른다는 것이 모두 사실이다.,1,reviewer_1,,,
3ac947840a5c42e105224b9dcd734539c44dedcaade672b175f8d05cc6004352:1:ko,ko,train,negation,어린 초록색 개가 작은 빨간 소를 뒤따르지 않는다는 것과 작은 빨간 소가 어린 초록색 개를 뒤따른다는 것이 모두 사실이다.,작은 빨간 소를 어린 초록색 개가 뒤따르지 않는다는 것과 어린 초록색 개를 작은 빨간 소가 뒤따른다는 것이 모두 사실이다.,1,reviewer_2,,,
8e73592004fb46038cc532cdfe9685f2809c7062334cb8cd811a040d63cd8561:0:ko,ko,train,space,작은 하얀 곰은 어린 빨간 곰의 왼쪽에 있다는 것과 어린 노란 말은 어린 빨간 양의 오른쪽에 있다는 것이 모두 사실이다.,어린 빨간 곰은 작은 하얀 곰의 왼쪽에 있다는 것과 어린 빨간 양은 어린 노란 말의 오른쪽에 있다는 것이 모두 사실이다.,0,reviewer_1,,,
8e73592004fb46038cc532cdfe9685f2809c7062334cb8cd811a040d63cd8561:0:ko,ko,train,space,작은 하얀 곰은 어린 빨간 곰의 왼쪽에 있다는 것과 어린 노란 말은 어린 빨간 양의 오른쪽에 있다는 것이 모두 사실이다.,어린 빨간 곰은 작은 하얀 곰의 왼쪽에 있다는 것과 어린 빨간 양은 어린 노란 말의 오른쪽에 있다는 것이 모두 사실이다.,0,reviewer_2,,,
fbe2f814d37a11793330d9f581decb09c1c73140187516feb2df3b078471f60d:1:ko,ko,train,space,작은 초록색 고양이는 큰 빨간 양의 뒤에 있다는 것과 큰 빨간 곰은 작은 하얀 사자의 앞에 있다는 것이 모두 사실이다.,큰 빨간 양은 작은 초록색 고양이의 앞에 있다는 것과 작은 하얀 사자는 큰 빨간 곰의 뒤에 있다는 것이 모두 사실이다.,1,reviewer_1,,,
fbe2f814d37a11793330d9f581decb09c1c73140187516feb2df3b078471f60d:1:ko,ko,train,space,작은 초록색 고양이는 큰 빨간 양의 뒤에 있다는 것과 큰 빨간 곰은 작은 하얀 사자의 앞에 있다는 것이 모두 사실이다.,큰 빨간 양은 작은 초록색 고양이의 앞에 있다는 것과 작은 하얀 사자는 큰 빨간 곰의 뒤에 있다는 것이 모두 사실이다.,1,reviewer_2,,,
ff7fdc0464dcf9ae8da3c2b396aeca2e260c0bb2dd547c1891c5f6e861b1013a:0:ko,ko,train,quantity,어린 초록색 토끼 네 마리와 어린 파란 소 일곱 마리가 있다.,어린 파란 소 네 마리와 어린 초록색 토끼 일곱 마리가 있다.,0,reviewer_1,,,
ff7fdc0464dcf9ae8da3c2b396aeca2e260c0bb2dd547c1891c5f6e861b1013a:0:ko,ko,train,quantity,어린 초록색 토끼 네 마리와 어린 파란 소 일곱 마리가 있다.,어린 파란 소 네 마리와 어린 초록색 토끼 일곱 마리가 있다.,0,reviewer_2,,,
74f5a51c42d9ed77846e23fddfe02a26c0b3f1b8aee66cf97f86c3ece2fd4f84:1:ko,ko,train,quantity,큰 하얀 소 두 마리와 어린 초록색 토끼 여섯 마리가 있다.,어린 초록색 토끼 여섯 마리와 큰 하얀 소 두 마리가 있다.,1,reviewer_1,,,
74f5a51c42d9ed77846e23fddfe02a26c0b3f1b8aee66cf97f86c3ece2fd4f84:1:ko,ko,train,quantity,큰 하얀 소 두 마리와 어린 초록색 토끼 여섯 마리가 있다.,어린 초록색 토끼 여섯 마리와 큰 하얀 소 두 마리가 있다.,1,reviewer_2,,,
88618f0182b2c288dce8460c832bba6348d913ae61ece57d42e5dff7bae1c3bf:0:ko,ko,dev_a,roles,큰 검은 여우가 큰 파란 말을 맞이한다는 것과 큰 파란 말이 큰 검은 여우를 뒤따른다는 것이 모두 사실이라는 것이 사실인가?,큰 파란 말을 큰 검은 여우가 뒤따른다는 것과 큰 검은 여우를 큰 파란 말이 맞이한다는 것이 모두 사실이라는 것이 사실인가?,0,reviewer_1,,,
88618f0182b2c288dce8460c832bba6348d913ae61ece57d42e5dff7bae1c3bf:0:ko,ko,dev_a,roles,큰 검은 여우가 큰 파란 말을 맞이한다는 것과 큰 파란 말이 큰 검은 여우를 뒤따른다는 것이 모두 사실이라는 것이 사실인가?,큰 파란 말을 큰 검은 여우가 뒤따른다는 것과 큰 검은 여우를 큰 파란 말이 맞이한다는 것이 모두 사실이라는 것이 사실인가?,0,reviewer_2,,,
b8725d79747fab4aba40760a0ec7eced653090d27520c928dac70806544751e9:1:ko,ko,dev_a,roles,작은 하얀 여우가 큰 하얀 오리를 맞이한다는 것과 큰 하얀 오리가 작은 하얀 여우를 뒤따른다는 것이 모두 사실이라는 것이 사실인가?,큰 하얀 오리를 작은 하얀 여우가 맞이한다는 것과 작은 하얀 여우를 큰 하얀 오리가 뒤따른다는 것이 모두 사실이라는 것이 사실인가?,1,reviewer_1,,,
b8725d79747fab4aba40760a0ec7eced653090d27520c928dac70806544751e9:1:ko,ko,dev_a,roles,작은 하얀 여우가 큰 하얀 오리를 맞이한다는 것과 큰 하얀 오리가 작은 하얀 여우를 뒤따른다는 것이 모두 사실이라는 것이 사실인가?,큰 하얀 오리를 작은 하얀 여우가 맞이한다는 것과 작은 하얀 여우를 큰 하얀 오리가 뒤따른다는 것이 모두 사실이라는 것이 사실인가?,1,reviewer_2,,,
9e9eddbd8f21be97df975f50a5efb81b7d96f34877580d5e65e048ff75e99692:0:ko,ko,dev_a,negation,큰 검은 고양이가 큰 파란 닭을 뒤따른다는 것과 큰 파란 닭이 큰 검은 고양이를 뒤따르지 않는다는 것이 모두 사실이라는 것이 사실인가?,큰 파란 닭을 큰 검은 고양이가 뒤따르지 않는다는 것과 큰 검은 고양이를 큰 파란 닭이 뒤따른다는 것이 모두 사실이라는 것이 사실인가?,0,reviewer_1,,,
9e9eddbd8f21be97df975f50a5efb81b7d96f34877580d5e65e048ff75e99692:0:ko,ko,dev_a,negation,큰 검은 고양이가 큰 파란 닭을 뒤따른다는 것과 큰 파란 닭이 큰 검은 고양이를 뒤따르지 않는다는 것이 모두 사실이라는 것이 사실인가?,큰 파란 닭을 큰 검은 고양이가 뒤따르지 않는다는 것과 큰 검은 고양이를 큰 파란 닭이 뒤따른다는 것이 모두 사실이라는 것이 사실인가?,0,reviewer_2,,,
6d147ab1a0b066872f9a2d3108c9c18e25e4c3950d80658497561948415d76ac:1:ko,ko,dev_a,negation,늙은 파란 사자가 늙은 빨간 여우를 뒤따르지 않는다는 것과 늙은 빨간 여우가 늙은 파란 사자를 뒤따른다는 것이 모두 사실이라는 것이 사실인가?,늙은 빨간 여우를 늙은 파란 사자가 뒤따르지 않는다는 것과 늙은 파란 사자를 늙은 빨간 여우가 뒤따른다는 것이 모두 사실이라는 것이 사실인가?,1,reviewer_1,,,
6d147ab1a0b066872f9a2d3108c9c18e25e4c3950d80658497561948415d76ac:1:ko,ko,dev_a,negation,늙은 파란 사자가 늙은 빨간 여우를 뒤따르지 않는다는 것과 늙은 빨간 여우가 늙은 파란 사자를 뒤따른다는 것이 모두 사실이라는 것이 사실인가?,늙은 빨간 여우를 늙은 파란 사자가 뒤따르지 않는다는 것과 늙은 파란 사자를 늙은 빨간 여우가 뒤따른다는 것이 모두 사실이라는 것이 사실인가?,1,reviewer_2,,,
9dfdf751d22cd007fb6c6fbd8c828b2cd784179779b5f95b501db442f0d226b7:0:ko,ko,dev_a,space,늙은 노란 양은 작은 노란 닭의 오른쪽에 있다는 것과 큰 파란 양은 작은 빨간 여우의 왼쪽에 있다는 것이 모두 사실이라는 것이 사실인가?,작은 노란 닭은 늙은 노란 양의 오른쪽에 있다는 것과 작은 빨간 여우는 큰 파란 양의 왼쪽에 있다는 것이 모두 사실이라는 것이 사실인가?,0,reviewer_1,,,
9dfdf751d22cd007fb6c6fbd8c828b2cd784179779b5f95b501db442f0d226b7:0:ko,ko,dev_a,space,늙은 노란 양은 작은 노란 닭의 오른쪽에 있다는 것과 큰 파란 양은 작은 빨간 여우의 왼쪽에 있다는 것이 모두 사실이라는 것이 사실인가?,작은 노란 닭은 늙은 노란 양의 오른쪽에 있다는 것과 작은 빨간 여우는 큰 파란 양의 왼쪽에 있다는 것이 모두 사실이라는 것이 사실인가?,0,reviewer_2,,,
597c86ed0a30d7274e08e415808e55d9908e4328a91326a938870ff96479cecc:1:ko,ko,dev_a,space,어린 하얀 오리는 늙은 노란 여우의 뒤에 있다는 것과 큰 초록색 닭은 어린 하얀 양의 앞에 있다는 것이 모두 사실이라는 것이 사실인가?,늙은 노란 여우는 어린 하얀 오리의 앞에 있다는 것과 어린 하얀 양은 큰 초록색 닭의 뒤에 있다는 것이 모두 사실이라는 것이 사실인가?,1,reviewer_1,,,
597c86ed0a30d7274e08e415808e55d9908e4328a91326a938870ff96479cecc:1:ko,ko,dev_a,space,어린 하얀 오리는 늙은 노란 여우의 뒤에 있다는 것과 큰 초록색 닭은 어린 하얀 양의 앞에 있다는 것이 모두 사실이라는 것이 사실인가?,늙은 노란 여우는 어린 하얀 오리의 앞에 있다는 것과 어린 하얀 양은 큰 초록색 닭의 뒤에 있다는 것이 모두 사실이라는 것이 사실인가?,1,reviewer_2,,,
293a155de5f05f52a3f948415a23c874c4fe1e583c917ee3a67ba69de863ff68:0:ko,ko,dev_a,quantity,작은 하얀 말 세 마리와 늙은 파란 말 네 마리가 있다는 것이 사실인가?,늙은 파란 말 세 마리와 작은 하얀 말 네 마리가 있다는 것이 사실인가?,0,reviewer_1,,,
293a155de5f05f52a3f948415a23c874c4fe1e583c917ee3a67ba69de863ff68:0:ko,ko,dev_a,quantity,작은 하얀 말 세 마리와 늙은 파란 말 네 마리가 있다는 것이 사실인가?,늙은 파란 말 세 마리와 작은 하얀 말 네 마리가 있다는 것이 사실인가?,0,reviewer_2,,,
d100bda15b5810c636506014efc28401ea056ec5b3e0fc6ec052218c9b8982bc:1:ko,ko,dev_a,quantity,큰 빨간 소 다섯 마리와 어린 파란 양 네 마리가 있다는 것이 사실인가?,어린 파란 양 네 마리와 큰 빨간 소 다섯 마리가 있다는 것이 사실인가?,1,reviewer_1,,,
d100bda15b5810c636506014efc28401ea056ec5b3e0fc6ec052218c9b8982bc:1:ko,ko,dev_a,quantity,큰 빨간 소 다섯 마리와 어린 파란 양 네 마리가 있다는 것이 사실인가?,어린 파란 양 네 마리와 큰 빨간 소 다섯 마리가 있다는 것이 사실인가?,1,reviewer_2,,,
f444d8168be4de0b2187cd620ab5b2a6dac7ca49abaef7391d87c270c92882d1:0:ko,ko,dev_b,roles,작은 파란 곰이 작은 검은 양을 뒤따른다는 것과 작은 검은 양이 작은 파란 곰을 맞이한다는 것이 모두 사실이라고 누군가 말한다.,작은 검은 양을 작은 파란 곰이 맞이한다는 것과 작은 파란 곰을 작은 검은 양이 뒤따른다는 것이 모두 사실이라고 누군가 말한다.,0,reviewer_1,,,
f444d8168be4de0b2187cd620ab5b2a6dac7ca49abaef7391d87c270c92882d1:0:ko,ko,dev_b,roles,작은 파란 곰이 작은 검은 양을 뒤따른다는 것과 작은 검은 양이 작은 파란 곰을 맞이한다는 것이 모두 사실이라고 누군가 말한다.,작은 검은 양을 작은 파란 곰이 맞이한다는 것과 작은 파란 곰을 작은 검은 양이 뒤따른다는 것이 모두 사실이라고 누군가 말한다.,0,reviewer_2,,,
683bafa21dc803e410049fca9af2c871d460144977420f88f903d1fdbdc07fba:1:ko,ko,dev_b,roles,늙은 노란 소가 작은 노란 고양이를 뒤따른다는 것과 작은 노란 고양이가 늙은 노란 소를 본다는 것이 모두 사실이라고 누군가 말한다.,작은 노란 고양이를 늙은 노란 소가 뒤따른다는 것과 늙은 노란 소를 작은 노란 고양이가 본다는 것이 모두 사실이라고 누군가 말한다.,1,reviewer_1,,,
683bafa21dc803e410049fca9af2c871d460144977420f88f903d1fdbdc07fba:1:ko,ko,dev_b,roles,늙은 노란 소가 작은 노란 고양이를 뒤따른다는 것과 작은 노란 고양이가 늙은 노란 소를 본다는 것이 모두 사실이라고 누군가 말한다.,작은 노란 고양이를 늙은 노란 소가 뒤따른다는 것과 늙은 노란 소를 작은 노란 고양이가 본다는 것이 모두 사실이라고 누군가 말한다.,1,reviewer_2,,,
0fd0144af6dd491a70f3c8751f44f65e59e3e4199cfdf8d339f8166e3f994aca:0:ko,ko,dev_b,negation,큰 파란 개가 늙은 검은 말을 맞이한다는 것과 늙은 검은 말이 큰 파란 개를 맞이하지 않는다는 것이 모두 사실이라고 누군가 말한다.,늙은 검은 말을 큰 파란 개가 맞이하지 않는다는 것과 큰 파란 개를 늙은 검은 말이 맞이한다는 것이 모두 사실이라고 누군가 말한다.,0,reviewer_1,,,
0fd0144af6dd491a70f3c8751f44f65e59e3e4199cfdf8d339f8166e3f994aca:0:ko,ko,dev_b,negation,큰 파란 개가 늙은 검은 말을 맞이한다는 것과 늙은 검은 말이 큰 파란 개를 맞이하지 않는다는 것이 모두 사실이라고 누군가 말한다.,늙은 검은 말을 큰 파란 개가 맞이하지 않는다는 것과 큰 파란 개를 늙은 검은 말이 맞이한다는 것이 모두 사실이라고 누군가 말한다.,0,reviewer_2,,,
d79f564efa2a9c929abd0d80dd84f9c5b2df195e22f2b83506140cb375bc8ebe:1:ko,ko,dev_b,negation,어린 검은 고양이가 큰 검은 곰을 맞이하지 않는다는 것과 큰 검은 곰이 어린 검은 고양이를 맞이한다는 것이 모두 사실이라고 누군가 말한다.,큰 검은 곰을 어린 검은 고양이가 맞이하지 않는다는 것과 어린 검은 고양이를 큰 검은 곰이 맞이한다는 것이 모두 사실이라고 누군가 말한다.,1,reviewer_1,,,
d79f564efa2a9c929abd0d80dd84f9c5b2df195e22f2b83506140cb375bc8ebe:1:ko,ko,dev_b,negation,어린 검은 고양이가 큰 검은 곰을 맞이하지 않는다는 것과 큰 검은 곰이 어린 검은 고양이를 맞이한다는 것이 모두 사실이라고 누군가 말한다.,큰 검은 곰을 어린 검은 고양이가 맞이하지 않는다는 것과 어린 검은 고양이를 큰 검은 곰이 맞이한다는 것이 모두 사실이라고 누군가 말한다.,1,reviewer_2,,,
b839beb2be6283ded3f6c69f48a3ca88edee9303290241c1bf004e3a481b2641:0:ko,ko,dev_b,space,늙은 노란 개는 어린 빨간 말의 오른쪽에 있다는 것과 큰 파란 사자는 늙은 노란 사자의 왼쪽에 있다는 것이 모두 사실이라고 누군가 말한다.,어린 빨간 말은 늙은 노란 개의 오른쪽에 있다는 것과 늙은 노란 사자는 큰 파란 사자의 왼쪽에 있다는 것이 모두 사실이라고 누군가 말한다.,0,reviewer_1,,,
b839beb2be6283ded3f6c69f48a3ca88edee9303290241c1bf004e3a481b2641:0:ko,ko,dev_b,space,늙은 노란 개는 어린 빨간 말의 오른쪽에 있다는 것과 큰 파란 사자는 늙은 노란 사자의 왼쪽에 있다는 것이 모두 사실이라고 누군가 말한다.,어린 빨간 말은 늙은 노란 개의 오른쪽에 있다는 것과 늙은 노란 사자는 큰 파란 사자의 왼쪽에 있다는 것이 모두 사실이라고 누군가 말한다.,0,reviewer_2,,,
5fcb8c5a636910950efc67c33c2208c917fbb67cecc08d88aeab6e835c670dc5:1:ko,ko,dev_b,space,작은 파란 오리는 어린 파란 곰의 왼쪽에 있다는 것과 큰 하얀 소는 큰 빨간 여우의 오른쪽에 있다는 것이 모두 사실이라고 누군가 말한다.,어린 파란 곰은 작은 파란 오리의 오른쪽에 있다는 것과 큰 빨간 여우는 큰 하얀 소의 왼쪽에 있다는 것이 모두 사실이라고 누군가 말한다.,1,reviewer_1,,,
5fcb8c5a636910950efc67c33c2208c917fbb67cecc08d88aeab6e835c670dc5:1:ko,ko,dev_b,space,작은 파란 오리는 어린 파란 곰의 왼쪽에 있다는 것과 큰 하얀 소는 큰 빨간 여우의 오른쪽에 있다는 것이 모두 사실이라고 누군가 말한다.,어린 파란 곰은 작은 파란 오리의 오른쪽에 있다는 것과 큰 빨간 여우는 큰 하얀 소의 왼쪽에 있다는 것이 모두 사실이라고 누군가 말한다.,1,reviewer_2,,,
172c0a2e274bd17f04998cf2dba58cf8146b3eb4c655773ca82f2da4f52d5740:0:ko,ko,dev_b,quantity,어린 노란 말 네 마리와 늙은 빨간 오리 세 마리가 있다고 누군가 말한다.,늙은 빨간 오리 네 마리와 어린 노란 말 세 마리가 있다고 누군가 말한다.,0,reviewer_1,,,
172c0a2e274bd17f04998cf2dba58cf8146b3eb4c655773ca82f2da4f52d5740:0:ko,ko,dev_b,quantity,어린 노란 말 네 마리와 늙은 빨간 오리 세 마리가 있다고 누군가 말한다.,늙은 빨간 오리 네 마리와 어린 노란 말 세 마리가 있다고 누군가 말한다.,0,reviewer_2,,,
aa6dc9e2b9c9c1f26ac74b656c264b37e8e0877346f3ca0c1e15a2753aeea024:1:ko,ko,dev_b,quantity,늙은 하얀 쥐 다섯 마리와 작은 검은 말 일곱 마리가 있다고 누군가 말한다.,작은 검은 말 일곱 마리와 늙은 하얀 쥐 다섯 마리가 있다고 누군가 말한다.,1,reviewer_1,,,
aa6dc9e2b9c9c1f26ac74b656c264b37e8e0877346f3ca0c1e15a2753aeea024:1:ko,ko,dev_b,quantity,늙은 하얀 쥐 다섯 마리와 작은 검은 말 일곱 마리가 있다고 누군가 말한다.,작은 검은 말 일곱 마리와 늙은 하얀 쥐 다섯 마리가 있다고 누군가 말한다.,1,reviewer_2,,,
b3313217540647768977793a69124db7109fb6187eecd5a754423a9fcf1270dc:0:ko,ko,test,roles,만약 어린 빨간 고양이가 늙은 초록색 닭을 맞이한다는 것과 늙은 초록색 닭이 어린 빨간 고양이를 본다는 것이 모두 사실이라면 종이 울린다.,만약 늙은 초록색 닭을 어린 빨간 고양이가 본다는 것과 어린 빨간 고양이를 늙은 초록색 닭이 맞이한다는 것이 모두 사실이라면 종이 울린다.,0,reviewer_1,,,
b3313217540647768977793a69124db7109fb6187eecd5a754423a9fcf1270dc:0:ko,ko,test,roles,만약 어린 빨간 고양이가 늙은 초록색 닭을 맞이한다는 것과 늙은 초록색 닭이 어린 빨간 고양이를 본다는 것이 모두 사실이라면 종이 울린다.,만약 늙은 초록색 닭을 어린 빨간 고양이가 본다는 것과 어린 빨간 고양이를 늙은 초록색 닭이 맞이한다는 것이 모두 사실이라면 종이 울린다.,0,reviewer_2,,,
93874a6f23b1e5679a04c48b0042c4c8e5fc09caaef106051e080387b77ccba3:1:ko,ko,test,roles,만약 작은 초록색 개가 어린 검은 쥐를 뒤따른다는 것과 어린 검은 쥐가 작은 초록색 개를 본다는 것이 모두 사실이라면 종이 울린다.,만약 어린 검은 쥐를 작은 초록색 개가 뒤따른다는 것과 작은 초록색 개를 어린 검은 쥐가 본다는 것이 모두 사실이라면 종이 울린다.,1,reviewer_1,,,
93874a6f23b1e5679a04c48b0042c4c8e5fc09caaef106051e080387b77ccba3:1:ko,ko,test,roles,만약 작은 초록색 개가 어린 검은 쥐를 뒤따른다는 것과 어린 검은 쥐가 작은 초록색 개를 본다는 것이 모두 사실이라면 종이 울린다.,만약 어린 검은 쥐를 작은 초록색 개가 뒤따른다는 것과 작은 초록색 개를 어린 검은 쥐가 본다는 것이 모두 사실이라면 종이 울린다.,1,reviewer_2,,,
c4f6913fa30390972a39d7d0289f5736ea52a5b8173d69c5bd1d76a92c30aed0:0:ko,ko,test,negation,만약 작은 노란 쥐가 작은 노란 소를 맞이하지 않는다는 것과 작은 노란 소가 작은 노란 쥐를 맞이한다는 것이 모두 사실이라면 종이 울린다.,만약 작은 노란 소를 작은 노란 쥐가 맞이한다는 것과 작은 노란 쥐를 작은 노란 소가 맞이하지 않는다는 것이 모두 사실이라면 종이 울린다.,0,reviewer_1,,,
c4f6913fa30390972a39d7d0289f5736ea52a5b8173d69c5bd1d76a92c30aed0:0:ko,ko,test,negation,만약 작은 노란 쥐가 작은 노란 소를 맞이하지 않는다는 것과 작은 노란 소가 작은 노란 쥐를 맞이한다는 것이 모두 사실이라면 종이 울린다.,만약 작은 노란 소를 작은 노란 쥐가 맞이한다는 것과 작은 노란 쥐를 작은 노란 소가 맞이하지 않는다는 것이 모두 사실이라면 종이 울린다.,0,reviewer_2,,,
